hamlet,id,ranking_meeting,nhhrank,quota_final,maintreatment,elite_meeting
265,586,51,58,34,Full community,1.0
265,613,37,58,34,Full community,1.0
265,620,44,58,34,Full community,1.0
265,622,6,58,34,Full community,1.0
265,648,2,58,34,Full community,1.0
265,655,39,58,34,Full community,1.0
265,658,28,58,34,Full community,1.0
265,672,12,58,34,Full community,1.0
265,697,16,58,34,Full community,1.0
265,699,21,58,34,Full community,1.0
265,705,47,58,34,Full community,1.0
265,725,27,58,34,Full community,1.0
265,776,19,58,34,Full community,1.0
265,784,7,58,34,Full community,1.0
265,789,45,58,34,Full community,1.0
265,794,4,58,34,Full community,1.0
265,801,38,58,34,Full community,1.0
265,823,33,58,34,Full community,1.0
265,828,36,58,34,Full community,1.0
265,831,9,58,34,Full community,1.0
265,841,54,58,34,Full community,1.0
265,863,1,58,34,Full community,1.0
265,878,10,58,34,Full community,1.0
265,889,55,58,34,Full community,1.0
265,922,46,58,34,Full community,1.0
265,924,48,58,34,Full community,1.0
265,934,43,58,34,Full community,1.0
265,967,56,58,34,Full community,1.0
265,972,40,58,34,Full community,1.0
265,983,31,58,34,Full community,1.0
265,996,30,58,34,Full community,1.0
270,5,23,32,15,Full community,1.0
270,6,4,32,15,Full community,1.0
270,81,30,32,15,Full community,1.0
270,122,12,32,15,Full community,1.0
270,215,14,32,15,Full community,1.0
270,224,2,32,15,Full community,1.0
270,271,21,32,15,Full community,1.0
270,296,15,32,15,Full community,1.0
270,302,31,32,15,Full community,1.0
270,346,27,32,15,Full community,1.0
270,377,28,32,15,Full community,1.0
270,379,25,32,15,Full community,1.0
270,423,16,32,15,Full community,1.0
270,486,24,32,15,Full community,1.0
270,515,22,32,15,Full community,1.0
270,542,8,32,15,Full community,1.0
270,572,10,32,15,Full community,1.0
270,592,6,32,15,Full community,1.0
270,599,7,32,15,Full community,1.0
270,606,17,32,15,Full community,1.0
270,691,5,32,15,Full community,1.0
270,698,19,32,15,Full community,1.0
270,700,13,32,15,Full community,1.0
270,705,29,32,15,Full community,1.0
270,741,3,32,15,Full community,1.0
270,806,1,32,15,Full community,1.0
270,833,32,32,15,Full community,1.0
270,860,9,32,15,Full community,1.0
270,901,26,32,15,Full community,1.0
270,933,18,32,15,Full community,1.0
270,968,20,32,15,Full community,1.0
270,987,11,32,15,Full community,1.0
273,9,32,33,23,Full community,0.0
273,55,26,33,23,Full community,0.0
273,70,1,33,23,Full community,0.0
273,72,29,33,23,Full community,0.0
273,77,27,33,23,Full community,0.0
273,102,17,33,23,Full community,0.0
273,132,14,33,23,Full community,0.0
273,181,18,33,23,Full community,0.0
273,233,25,33,23,Full community,0.0
273,241,12,33,23,Full community,0.0
273,283,10,33,23,Full community,0.0
273,302,13,33,23,Full community,0.0
273,306,9,33,23,Full community,0.0
273,397,21,33,23,Full community,0.0
273,411,22,33,23,Full community,0.0
273,486,15,33,23,Full community,0.0
273,505,23,33,23,Full community,0.0
273,530,6,33,23,Full community,0.0
273,682,16,33,23,Full community,0.0
273,687,24,33,23,Full community,0.0
273,722,5,33,23,Full community,0.0
273,723,33,33,23,Full community,0.0
273,797,30,33,23,Full community,0.0
273,798,8,33,23,Full community,0.0
273,807,3,33,23,Full community,0.0
273,813,4,33,23,Full community,0.0
273,902,7,33,23,Full community,0.0
273,912,28,33,23,Full community,0.0
273,949,11,33,23,Full community,0.0
273,971,19,33,23,Full community,0.0
273,988,31,33,23,Full community,0.0
273,992,2,33,23,Full community,0.0
273,996,20,33,23,Full community,0.0
275,4,40,53,8,Full community,0.0
275,5,50,53,8,Full community,0.0
275,10,14,53,8,Full community,0.0
275,37,51,53,8,Full community,0.0
275,41,12,53,8,Full community,0.0
275,45,8,53,8,Full community,0.0
275,51,19,53,8,Full community,0.0
275,65,1,53,8,Full community,0.0
275,74,13,53,8,Full community,0.0
275,88,2,53,8,Full community,0.0
275,90,17,53,8,Full community,0.0
275,94,23,53,8,Full community,0.0
275,105,3,53,8,Full community,0.0
275,143,41,53,8,Full community,0.0
275,173,9,53,8,Full community,0.0
275,198,10,53,8,Full community,0.0
275,199,39,53,8,Full community,0.0
275,205,18,53,8,Full community,0.0
275,223,26,53,8,Full community,0.0
275,232,48,53,8,Full community,0.0
275,274,52,53,8,Full community,0.0
275,280,44,53,8,Full community,0.0
275,291,34,53,8,Full community,0.0
275,295,53,53,8,Full community,0.0
275,296,33,53,8,Full community,0.0
275,297,42,53,8,Full community,0.0
275,299,25,53,8,Full community,0.0
275,307,31,53,8,Full community,0.0
275,337,5,53,8,Full community,0.0
275,352,30,53,8,Full community,0.0
275,360,24,53,8,Full community,0.0
275,369,16,53,8,Full community,0.0
275,373,11,53,8,Full community,0.0
275,393,45,53,8,Full community,0.0
275,490,47,53,8,Full community,0.0
275,548,29,53,8,Full community,0.0
275,616,22,53,8,Full community,0.0
275,639,4,53,8,Full community,0.0
275,663,20,53,8,Full community,0.0
275,668,32,53,8,Full community,0.0
275,732,38,53,8,Full community,0.0
275,735,49,53,8,Full community,0.0
275,741,36,53,8,Full community,0.0
275,775,6,53,8,Full community,0.0
275,777,28,53,8,Full community,0.0
275,811,21,53,8,Full community,0.0
275,850,35,53,8,Full community,0.0
275,869,43,53,8,Full community,0.0
275,893,46,53,8,Full community,0.0
275,903,7,53,8,Full community,0.0
275,910,27,53,8,Full community,0.0
275,929,15,53,8,Full community,0.0
275,962,37,53,8,Full community,0.0
277,7,59,66,51,Full community,1.0
277,16,1,66,51,Full community,1.0
277,26,32,66,51,Full community,1.0
277,50,18,66,51,Full community,1.0
277,61,53,66,51,Full community,1.0
277,74,46,66,51,Full community,1.0
277,75,31,66,51,Full community,1.0
277,86,20,66,51,Full community,1.0
277,129,9,66,51,Full community,1.0
277,134,48,66,51,Full community,1.0
277,136,12,66,51,Full community,1.0
277,169,29,66,51,Full community,1.0
277,171,19,66,51,Full community,1.0
277,185,33,66,51,Full community,1.0
277,191,58,66,51,Full community,1.0
277,228,66,66,51,Full community,1.0
277,254,56,66,51,Full community,1.0
277,296,22,66,51,Full community,1.0
277,317,39,66,51,Full community,1.0
277,321,26,66,51,Full community,1.0
277,341,15,66,51,Full community,1.0
277,348,34,66,51,Full community,1.0
277,372,11,66,51,Full community,1.0
277,383,54,66,51,Full community,1.0
277,386,28,66,51,Full community,1.0
277,393,37,66,51,Full community,1.0
277,394,52,66,51,Full community,1.0
277,414,3,66,51,Full community,1.0
277,431,57,66,51,Full community,1.0
277,448,13,66,51,Full community,1.0
277,457,49,66,51,Full community,1.0
277,469,63,66,51,Full community,1.0
277,478,43,66,51,Full community,1.0
277,490,44,66,51,Full community,1.0
277,538,61,66,51,Full community,1.0
277,556,47,66,51,Full community,1.0
277,557,45,66,51,Full community,1.0
277,575,27,66,51,Full community,1.0
277,578,35,66,51,Full community,1.0
277,585,60,66,51,Full community,1.0
277,588,2,66,51,Full community,1.0
277,595,10,66,51,Full community,1.0
277,665,25,66,51,Full community,1.0
277,695,36,66,51,Full community,1.0
277,703,65,66,51,Full community,1.0
277,727,4,66,51,Full community,1.0
277,732,16,66,51,Full community,1.0
277,733,64,66,51,Full community,1.0
277,760,17,66,51,Full community,1.0
277,768,24,66,51,Full community,1.0
277,779,51,66,51,Full community,1.0
277,787,5,66,51,Full community,1.0
277,793,23,66,51,Full community,1.0
277,811,6,66,51,Full community,1.0
277,826,62,66,51,Full community,1.0
277,838,38,66,51,Full community,1.0
277,851,21,66,51,Full community,1.0
277,861,40,66,51,Full community,1.0
277,866,7,66,51,Full community,1.0
277,872,14,66,51,Full community,1.0
277,877,42,66,51,Full community,1.0
277,914,8,66,51,Full community,1.0
277,920,30,66,51,Full community,1.0
277,961,41,66,51,Full community,1.0
277,969,55,66,51,Full community,1.0
277,980,50,66,51,Full community,1.0
278,21,29,96,56,Full community,0.0
278,51,28,96,56,Full community,0.0
278,64,42,96,56,Full community,0.0
278,102,74,96,56,Full community,0.0
278,104,73,96,56,Full community,0.0
278,109,68,96,56,Full community,0.0
278,124,67,96,56,Full community,0.0
278,130,66,96,56,Full community,0.0
278,146,65,96,56,Full community,0.0
278,149,64,96,56,Full community,0.0
278,158,55,96,56,Full community,0.0
278,162,54,96,56,Full community,0.0
278,177,89,96,56,Full community,0.0
278,187,9,96,56,Full community,0.0
278,194,56,96,56,Full community,0.0
278,215,49,96,56,Full community,0.0
278,217,5,96,56,Full community,0.0
278,226,14,96,56,Full community,0.0
278,232,69,96,56,Full community,0.0
278,240,1,96,56,Full community,0.0
278,245,27,96,56,Full community,0.0
278,270,34,96,56,Full community,0.0
278,274,10,96,56,Full community,0.0
278,285,31,96,56,Full community,0.0
278,290,7,96,56,Full community,0.0
278,312,30,96,56,Full community,0.0
278,313,57,96,56,Full community,0.0
278,315,2,96,56,Full community,0.0
278,320,91,96,56,Full community,0.0
278,326,19,96,56,Full community,0.0
278,350,4,96,56,Full community,0.0
278,364,61,96,56,Full community,0.0
278,375,90,96,56,Full community,0.0
278,393,13,96,56,Full community,0.0
278,407,70,96,56,Full community,0.0
278,423,60,96,56,Full community,0.0
278,429,59,96,56,Full community,0.0
278,430,77,96,56,Full community,0.0
278,433,58,96,56,Full community,0.0
278,441,23,96,56,Full community,0.0
278,457,22,96,56,Full community,0.0
278,458,21,96,56,Full community,0.0
278,463,25,96,56,Full community,0.0
278,469,37,96,56,Full community,0.0
278,471,32,96,56,Full community,0.0
278,484,33,96,56,Full community,0.0
278,486,92,96,56,Full community,0.0
278,487,36,96,56,Full community,0.0
278,494,35,96,56,Full community,0.0
278,533,79,96,56,Full community,0.0
278,537,78,96,56,Full community,0.0
278,543,82,96,56,Full community,0.0
278,564,81,96,56,Full community,0.0
278,598,80,96,56,Full community,0.0
278,613,76,96,56,Full community,0.0
278,626,86,96,56,Full community,0.0
278,629,75,96,56,Full community,0.0
278,634,16,96,56,Full community,0.0
278,635,83,96,56,Full community,0.0
278,673,94,96,56,Full community,0.0
278,677,93,96,56,Full community,0.0
278,679,3,96,56,Full community,0.0
278,684,18,96,56,Full community,0.0
278,692,6,96,56,Full community,0.0
278,700,72,96,56,Full community,0.0
278,707,71,96,56,Full community,0.0
278,714,85,96,56,Full community,0.0
278,727,12,96,56,Full community,0.0
278,742,84,96,56,Full community,0.0
278,747,63,96,56,Full community,0.0
278,781,62,96,56,Full community,0.0
278,787,47,96,56,Full community,0.0
278,827,48,96,56,Full community,0.0
278,831,15,96,56,Full community,0.0
278,836,43,96,56,Full community,0.0
278,838,46,96,56,Full community,0.0
278,840,45,96,56,Full community,0.0
278,843,44,96,56,Full community,0.0
278,866,8,96,56,Full community,0.0
278,867,88,96,56,Full community,0.0
278,872,87,96,56,Full community,0.0
278,877,11,96,56,Full community,0.0
278,881,53,96,56,Full community,0.0
278,884,26,96,56,Full community,0.0
278,890,24,96,56,Full community,0.0
278,899,20,96,56,Full community,0.0
278,916,96,96,56,Full community,0.0
278,918,51,96,56,Full community,0.0
278,927,52,96,56,Full community,0.0
278,937,41,96,56,Full community,0.0
278,959,95,96,56,Full community,0.0
278,968,17,96,56,Full community,0.0
278,972,40,96,56,Full community,0.0
278,983,39,96,56,Full community,0.0
278,987,50,96,56,Full community,0.0
278,996,38,96,56,Full community,0.0
279,11,9,23,11,Full community,1.0
279,30,21,23,11,Full community,1.0
279,88,10,23,11,Full community,1.0
279,169,3,23,11,Full community,1.0
279,265,19,23,11,Full community,1.0
279,275,13,23,11,Full community,1.0
279,279,16,23,11,Full community,1.0
279,388,17,23,11,Full community,1.0
279,430,11,23,11,Full community,1.0
279,438,4,23,11,Full community,1.0
279,585,5,23,11,Full community,1.0
279,598,15,23,11,Full community,1.0
279,642,7,23,11,Full community,1.0
279,723,2,23,11,Full community,1.0
279,750,23,23,11,Full community,1.0
279,757,14,23,11,Full community,1.0
279,769,22,23,11,Full community,1.0
279,848,12,23,11,Full community,1.0
279,867,1,23,11,Full community,1.0
279,904,6,23,11,Full community,1.0
279,907,20,23,11,Full community,1.0
279,950,8,23,11,Full community,1.0
279,955,18,23,11,Full community,1.0
281,4,49,74,31,Full community,0.0
281,40,50,74,31,Full community,0.0
281,44,71,74,31,Full community,0.0
281,54,47,74,31,Full community,0.0
281,73,65,74,31,Full community,0.0
281,97,17,74,31,Full community,0.0
281,121,45,74,31,Full community,0.0
281,131,67,74,31,Full community,0.0
281,136,68,74,31,Full community,0.0
281,139,18,74,31,Full community,0.0
281,150,64,74,31,Full community,0.0
281,154,15,74,31,Full community,0.0
281,190,13,74,31,Full community,0.0
281,215,70,74,31,Full community,0.0
281,222,63,74,31,Full community,0.0
281,233,62,74,31,Full community,0.0
281,235,46,74,31,Full community,0.0
281,261,51,74,31,Full community,0.0
281,269,52,74,31,Full community,0.0
281,280,53,74,31,Full community,0.0
281,292,54,74,31,Full community,0.0
281,295,55,74,31,Full community,0.0
281,297,57,74,31,Full community,0.0
281,305,8,74,31,Full community,0.0
281,310,58,74,31,Full community,0.0
281,318,19,74,31,Full community,0.0
281,319,7,74,31,Full community,0.0
281,322,9,74,31,Full community,0.0
281,354,48,74,31,Full community,0.0
281,398,56,74,31,Full community,0.0
281,418,36,74,31,Full community,0.0
281,429,6,74,31,Full community,0.0
281,435,39,74,31,Full community,0.0
281,472,14,74,31,Full community,0.0
281,502,5,74,31,Full community,0.0
281,504,40,74,31,Full community,0.0
281,512,44,74,31,Full community,0.0
281,521,3,74,31,Full community,0.0
281,529,66,74,31,Full community,0.0
281,532,29,74,31,Full community,0.0
281,541,72,74,31,Full community,0.0
281,561,23,74,31,Full community,0.0
281,578,74,74,31,Full community,0.0
281,625,69,74,31,Full community,0.0
281,640,33,74,31,Full community,0.0
281,666,2,74,31,Full community,0.0
281,668,73,74,31,Full community,0.0
281,694,41,74,31,Full community,0.0
281,728,21,74,31,Full community,0.0
281,736,22,74,31,Full community,0.0
281,753,1,74,31,Full community,0.0
281,763,24,74,31,Full community,0.0
281,765,42,74,31,Full community,0.0
281,771,32,74,31,Full community,0.0
281,772,30,74,31,Full community,0.0
281,777,59,74,31,Full community,0.0
281,852,60,74,31,Full community,0.0
281,858,31,74,31,Full community,0.0
281,860,43,74,31,Full community,0.0
281,868,12,74,31,Full community,0.0
281,900,34,74,31,Full community,0.0
281,913,20,74,31,Full community,0.0
281,916,27,74,31,Full community,0.0
281,921,16,74,31,Full community,0.0
281,924,25,74,31,Full community,0.0
281,927,37,74,31,Full community,0.0
281,941,11,74,31,Full community,0.0
281,943,38,74,31,Full community,0.0
281,954,61,74,31,Full community,0.0
281,957,26,74,31,Full community,0.0
281,969,28,74,31,Full community,0.0
281,972,35,74,31,Full community,0.0
281,975,10,74,31,Full community,0.0
281,978,4,74,31,Full community,0.0
289,23,6,27,9,Full community,0.0
289,42,9,27,9,Full community,0.0
289,92,1,27,9,Full community,0.0
289,139,10,27,9,Full community,0.0
289,151,12,27,9,Full community,0.0
289,172,13,27,9,Full community,0.0
289,214,16,27,9,Full community,0.0
289,336,17,27,9,Full community,0.0
289,379,18,27,9,Full community,0.0
289,382,23,27,9,Full community,0.0
289,389,27,27,9,Full community,0.0
289,421,2,27,9,Full community,0.0
289,426,4,27,9,Full community,0.0
289,466,5,27,9,Full community,0.0
289,517,25,27,9,Full community,0.0
289,611,26,27,9,Full community,0.0
289,615,14,27,9,Full community,0.0
289,628,22,27,9,Full community,0.0
289,657,11,27,9,Full community,0.0
289,723,7,27,9,Full community,0.0
289,725,15,27,9,Full community,0.0
289,740,8,27,9,Full community,0.0
289,761,19,27,9,Full community,0.0
289,865,3,27,9,Full community,0.0
289,894,24,27,9,Full community,0.0
289,942,20,27,9,Full community,0.0
289,965,21,27,9,Full community,0.0
290,3,42,56,31,Full community,0.0
290,20,10,56,31,Full community,0.0
290,31,48,56,31,Full community,0.0
290,46,9,56,31,Full community,0.0
290,136,2,56,31,Full community,0.0
290,141,43,56,31,Full community,0.0
290,184,46,56,31,Full community,0.0
290,203,18,56,31,Full community,0.0
290,209,51,56,31,Full community,0.0
290,247,16,56,31,Full community,0.0
290,248,40,56,31,Full community,0.0
290,264,15,56,31,Full community,0.0
290,328,8,56,31,Full community,0.0
290,329,47,56,31,Full community,0.0
290,332,14,56,31,Full community,0.0
290,334,11,56,31,Full community,0.0
290,345,49,56,31,Full community,0.0
290,348,25,56,31,Full community,0.0
290,357,12,56,31,Full community,0.0
290,390,7,56,31,Full community,0.0
290,392,13,56,31,Full community,0.0
290,410,41,56,31,Full community,0.0
290,424,17,56,31,Full community,0.0
290,431,50,56,31,Full community,0.0
290,441,45,56,31,Full community,0.0
290,540,55,56,31,Full community,0.0
290,544,52,56,31,Full community,0.0
290,557,53,56,31,Full community,0.0
290,568,54,56,31,Full community,0.0
290,597,19,56,31,Full community,0.0
290,629,44,56,31,Full community,0.0
290,638,20,56,31,Full community,0.0
290,671,6,56,31,Full community,0.0
290,672,22,56,31,Full community,0.0
290,679,21,56,31,Full community,0.0
290,683,4,56,31,Full community,0.0
290,691,36,56,31,Full community,0.0
290,716,37,56,31,Full community,0.0
290,729,38,56,31,Full community,0.0
290,748,24,56,31,Full community,0.0
290,754,39,56,31,Full community,0.0
290,802,23,56,31,Full community,0.0
290,803,5,56,31,Full community,0.0
290,829,56,56,31,Full community,0.0
290,834,3,56,31,Full community,0.0
290,877,29,56,31,Full community,0.0
290,884,28,56,31,Full community,0.0
290,890,26,56,31,Full community,0.0
290,898,31,56,31,Full community,0.0
290,904,1,56,31,Full community,0.0
290,961,32,56,31,Full community,0.0
290,964,30,56,31,Full community,0.0
290,971,35,56,31,Full community,0.0
290,979,27,56,31,Full community,0.0
290,981,33,56,31,Full community,0.0
